frame_key,video_id,timestamp,num_objects_detected,num_interactions,interacting_objects,verbs,target_object,target_verb,target_pair
46_27319,46,910.633,4,1,['socket_3'],['first_contact'],socket_3,first_contact,first_contact__socket_3
46_27331,46,911.033,4,1,['socket_3'],['decontact'],socket_3,decontact,decontact__socket_3
46_27406,46,913.533,6,1,['welder_station'],['first_contact'],welder_station,first_contact,first_contact__welder_station
46_27722,46,924.066,6,1,['welder_station'],['decontact'],welder_station,decontact,decontact__welder_station
46_28191,46,939.7,10,1,['low_voltage_board'],['take'],low_voltage_board,take,take__low_voltage_board
46_29155,46,971.833,6,1,['welder_probe_tip'],['release'],welder_probe_tip,release,release__welder_probe_tip
46_29233,46,974.433,9,1,['low_voltage_board'],['first_contact'],low_voltage_board,first_contact,first_contact__low_voltage_board
46_29267,46,975.566,5,1,['low_voltage_board'],['take'],low_voltage_board,take,take__low_voltage_board
46_29536,46,984.533,5,1,['welder_probe_tip'],['take'],welder_probe_tip,take,take__welder_probe_tip
46_30301,46,1010.033,6,1,['welder_probe_tip'],['release'],welder_probe_tip,release,release__welder_probe_tip
46_30707,46,1023.566,7,1,['welder_station'],['decontact'],welder_station,decontact,decontact__welder_station
46_30836,46,1027.866,5,1,['socket_3'],['first_contact'],socket_3,first_contact,first_contact__socket_3
46_30852,46,1028.4,5,1,['socket_3'],['decontact'],socket_3,decontact,decontact__socket_3
46_31019,46,1033.966,10,1,['low_voltage_board_screen'],['take'],low_voltage_board_screen,take,take__low_voltage_board_screen
46_31562,46,1052.066,7,1,['low_voltage_board'],['take'],low_voltage_board,take,take__low_voltage_board
46_33047,46,1101.566,10,1,['electric_screwdriver'],['take'],electric_screwdriver,take,take__electric_screwdriver
46_33358,46,1111.933,6,1,['low_voltage_board'],['first_contact'],low_voltage_board,first_contact,first_contact__low_voltage_board
46_33431,46,1114.366,5,1,['low_voltage_board'],['decontact'],low_voltage_board,decontact,decontact__low_voltage_board
46_33496,46,1116.533,1,1,['low_voltage_board'],['take'],low_voltage_board,take,take__low_voltage_board
46_34089,46,1136.3,2,1,['low_voltage_board'],['decontact'],low_voltage_board,decontact,decontact__low_voltage_board
46_34302,46,1143.4,9,1,['electric_screwdriver'],['take'],electric_screwdriver,take,take__electric_screwdriver
46_35521,46,1184.033,2,1,['low_voltage_board'],['decontact'],low_voltage_board,decontact,decontact__low_voltage_board
46_35543,46,1184.766,12,1,['electric_screwdriver'],['take'],electric_screwdriver,take,take__electric_screwdriver
46_37740,46,1258.0,8,1,['screwdriver'],['take'],screwdriver,take,take__screwdriver
46_38963,46,1298.766,8,1,['low_voltage_board'],['take'],low_voltage_board,take,take__low_voltage_board
46_39124,46,1304.133,10,1,['low_voltage_board'],['first_contact'],low_voltage_board,first_contact,first_contact__low_voltage_board
46_39295,46,1309.833,7,1,['low_voltage_board'],['decontact'],low_voltage_board,decontact,decontact__low_voltage_board
46_39314,46,1310.466,7,1,['electric_screwdriver'],['take'],electric_screwdriver,take,take__electric_screwdriver
46_39507,46,1316.9,9,1,['low_voltage_board'],['first_contact'],low_voltage_board,first_contact,first_contact__low_voltage_board
46_39566,46,1318.866,6,1,['low_voltage_board'],['decontact'],low_voltage_board,decontact,decontact__low_voltage_board
46_39644,46,1321.466,6,1,['low_voltage_board'],['first_contact'],low_voltage_board,first_contact,first_contact__low_voltage_board
46_40116,46,1337.2,4,1,['socket_1'],['first_contact'],socket_1,first_contact,first_contact__socket_1
46_40129,46,1337.633,4,1,['socket_1'],['decontact'],socket_1,decontact,decontact__socket_1
46_40271,46,1342.366,4,1,['power_supply'],['first_contact'],power_supply,first_contact,first_contact__power_supply
46_40691,46,1356.366,4,1,['power_supply'],['decontact'],power_supply,decontact,decontact__power_supply
46_40778,46,1359.266,11,1,['low_voltage_board'],['first_contact'],low_voltage_board,first_contact,first_contact__low_voltage_board
46_40860,46,1362.0,11,1,['power_supply_cables'],['release'],power_supply_cables,release,release__power_supply_cables
46_40954,46,1365.133,9,1,['low_voltage_board'],['decontact'],low_voltage_board,decontact,decontact__low_voltage_board
46_40962,46,1365.4,9,1,['power_supply_cables'],['release'],power_supply_cables,release,release__power_supply_cables
46_41232,46,1374.4,4,1,['socket_2'],['first_contact'],socket_2,first_contact,first_contact__socket_2
46_41246,46,1374.866,4,1,['socket_2'],['decontact'],socket_2,decontact,decontact__socket_2
46_41357,46,1378.566,7,1,['oscilloscope'],['first_contact'],oscilloscope,first_contact,first_contact__oscilloscope
46_41597,46,1386.566,5,1,['oscilloscope'],['decontact'],oscilloscope,decontact,decontact__oscilloscope
46_42265,46,1408.833,4,1,['oscilloscope'],['first_contact'],oscilloscope,first_contact,first_contact__oscilloscope
46_42289,46,1409.633,4,1,['oscilloscope'],['decontact'],oscilloscope,decontact,decontact__oscilloscope
46_42522,46,1417.4,5,1,['oscilloscope'],['decontact'],oscilloscope,decontact,decontact__oscilloscope
46_42895,46,1429.833,10,1,['oscilloscope_probe_tip'],['take'],oscilloscope_probe_tip,take,take__oscilloscope_probe_tip
46_43029,46,1434.3,9,1,['oscilloscope_probe_tip'],['release'],oscilloscope_probe_tip,release,release__oscilloscope_probe_tip
46_43074,46,1435.8,3,1,['oscilloscope'],['first_contact'],oscilloscope,first_contact,first_contact__oscilloscope
46_43098,46,1436.6,4,1,['oscilloscope'],['decontact'],oscilloscope,decontact,decontact__oscilloscope
46_43280,46,1442.666,4,1,['oscilloscope'],['first_contact'],oscilloscope,first_contact,first_contact__oscilloscope
46_43419,46,1447.3,4,1,['oscilloscope'],['decontact'],oscilloscope,decontact,decontact__oscilloscope
46_43815,46,1460.5,3,1,['oscilloscope'],['first_contact'],oscilloscope,first_contact,first_contact__oscilloscope
46_43837,46,1461.233,4,1,['oscilloscope'],['decontact'],oscilloscope,decontact,decontact__oscilloscope
46_43964,46,1465.466,5,1,['oscilloscope'],['first_contact'],oscilloscope,first_contact,first_contact__oscilloscope
46_44049,46,1468.3,5,1,['oscilloscope'],['decontact'],oscilloscope,decontact,decontact__oscilloscope
46_44906,46,1496.866,3,1,['oscilloscope'],['first_contact'],oscilloscope,first_contact,first_contact__oscilloscope
46_44936,46,1497.866,4,1,['oscilloscope'],['decontact'],oscilloscope,decontact,decontact__oscilloscope
46_45006,46,1500.2,3,1,['oscilloscope'],['first_contact'],oscilloscope,first_contact,first_contact__oscilloscope
46_45255,46,1508.5,4,1,['oscilloscope'],['decontact'],oscilloscope,decontact,decontact__oscilloscope
46_45556,46,1518.533,4,1,['oscilloscope'],['first_contact'],oscilloscope,first_contact,first_contact__oscilloscope
46_45586,46,1519.533,4,1,['oscilloscope'],['decontact'],oscilloscope,decontact,decontact__oscilloscope
46_45728,46,1524.266,4,1,['oscilloscope'],['first_contact'],oscilloscope,first_contact,first_contact__oscilloscope
46_45873,46,1529.1,4,1,['oscilloscope'],['decontact'],oscilloscope,decontact,decontact__oscilloscope
46_47586,46,1586.2,7,1,['low_voltage_board'],['first_contact'],low_voltage_board,first_contact,first_contact__low_voltage_board
46_47817,46,1593.9,4,1,['oscilloscope'],['first_contact'],oscilloscope,first_contact,first_contact__oscilloscope
46_47840,46,1594.666,5,1,['oscilloscope'],['decontact'],oscilloscope,decontact,decontact__oscilloscope
46_47898,46,1596.6,3,1,['oscilloscope'],['first_contact'],oscilloscope,first_contact,first_contact__oscilloscope
46_48002,46,1600.066,5,1,['oscilloscope'],['decontact'],oscilloscope,decontact,decontact__oscilloscope
46_48295,46,1609.833,4,1,['socket_1'],['first_contact'],socket_1,first_contact,first_contact__socket_1
46_48311,46,1610.366,4,1,['socket_1'],['decontact'],socket_1,decontact,decontact__socket_1
46_48330,46,1611.0,4,1,['power_supply'],['first_contact'],power_supply,first_contact,first_contact__power_supply
46_48405,46,1613.5,4,1,['power_supply'],['decontact'],power_supply,decontact,decontact__power_supply
46_48515,46,1617.166,12,1,['oscilloscope_probe_tip'],['take'],oscilloscope_probe_tip,take,take__oscilloscope_probe_tip
46_48599,46,1619.966,7,1,['power_supply_cables'],['decontact'],power_supply_cables,decontact,decontact__power_supply_cables
46_49027,46,1634.233,5,1,['oscilloscope'],['first_contact'],oscilloscope,first_contact,first_contact__oscilloscope
46_49047,46,1634.9,5,1,['oscilloscope'],['decontact'],oscilloscope,decontact,decontact__oscilloscope
46_49075,46,1635.833,5,1,['oscilloscope'],['first_contact'],oscilloscope,first_contact,first_contact__oscilloscope
46_49110,46,1637.0,5,1,['oscilloscope'],['decontact'],oscilloscope,decontact,decontact__oscilloscope
46_49202,46,1640.066,4,1,['socket_2'],['decontact'],socket_2,decontact,decontact__socket_2
46_49319,46,1643.966,9,1,['electric_screwdriver'],['take'],electric_screwdriver,take,take__electric_screwdriver
46_50002,46,1666.733,9,1,['low_voltage_board'],['decontact'],low_voltage_board,decontact,decontact__low_voltage_board
46_50341,46,1678.033,8,1,['low_voltage_board'],['first_contact'],low_voltage_board,first_contact,first_contact__low_voltage_board
46_50570,46,1685.666,10,1,['electric_screwdriver'],['take'],electric_screwdriver,take,take__electric_screwdriver
46_50698,46,1689.933,8,1,['electric_screwdriver'],['decontact'],electric_screwdriver,decontact,decontact__electric_screwdriver
46_51034,46,1701.133,10,1,['electric_screwdriver'],['take'],electric_screwdriver,take,take__electric_screwdriver
46_51290,46,1709.666,7,1,['electric_screwdriver'],['release'],electric_screwdriver,release,release__electric_screwdriver
46_51454,46,1715.133,4,1,['socket_4'],['decontact'],socket_4,decontact,decontact__socket_4
46_51560,46,1718.666,14,1,['screwdriver'],['first_contact'],screwdriver,first_contact,first_contact__screwdriver
46_51687,46,1722.9,5,1,['register'],['first_contact'],register,first_contact,first_contact__register
46_52623,46,1754.1,4,1,['right_red_button'],['first_contact'],right_red_button,first_contact,first_contact__right_red_button
46_52639,46,1754.633,4,1,['right_red_button'],['decontact'],right_red_button,decontact,decontact__right_red_button
46_52653,46,1755.1,4,1,['left_red_button'],['first_contact'],left_red_button,first_contact,first_contact__left_red_button
46_52669,46,1755.633,4,1,['left_red_button'],['decontact'],left_red_button,decontact,decontact__left_red_button
47_837,47,27.9,4,1,['left_green_button'],['first_contact'],left_green_button,first_contact,first_contact__left_green_button
47_879,47,29.3,4,1,['right_green_button'],['decontact'],right_green_button,decontact,decontact__right_green_button
47_1340,47,44.666,8,1,['high_voltage_board'],['take'],high_voltage_board,take,take__high_voltage_board
47_1408,47,46.933,7,1,['high_voltage_board'],['decontact'],high_voltage_board,decontact,decontact__high_voltage_board
47_1551,47,51.7,8,1,['electric_screwdriver'],['first_contact'],electric_screwdriver,first_contact,first_contact__electric_screwdriver
47_1582,47,52.733,9,1,['electric_screwdriver'],['decontact'],electric_screwdriver,decontact,decontact__electric_screwdriver
47_1875,47,62.5,4,1,['screwdriver'],['decontact'],screwdriver,decontact,decontact__screwdriver
47_2018,47,67.266,6,1,['high_voltage_board'],['take'],high_voltage_board,take,take__high_voltage_board
47_2151,47,71.7,7,1,['high_voltage_board'],['release'],high_voltage_board,release,release__high_voltage_board
47_2902,47,96.733,7,1,['high_voltage_board'],['decontact'],high_voltage_board,decontact,decontact__high_voltage_board
47_3112,47,103.733,4,1,['power_supply'],['first_contact'],power_supply,first_contact,first_contact__power_supply
47_3134,47,104.466,4,1,['power_supply'],['decontact'],power_supply,decontact,decontact__power_supply
47_3151,47,105.033,4,1,['socket_1'],['first_contact'],socket_1,first_contact,first_contact__socket_1
47_3164,47,105.466,4,1,['socket_1'],['decontact'],socket_1,decontact,decontact__socket_1
47_3252,47,108.4,4,1,['power_supply'],['first_contact'],power_supply,first_contact,first_contact__power_supply
47_3550,47,118.333,4,1,['power_supply'],['decontact'],power_supply,decontact,decontact__power_supply
47_3684,47,122.8,8,1,['power_supply_cables'],['take'],power_supply_cables,take,take__power_supply_cables
47_4019,47,133.966,9,1,['power_supply_cables'],['release'],power_supply_cables,release,release__power_supply_cables
47_4363,47,145.433,4,1,['socket_1'],['first_contact'],socket_1,first_contact,first_contact__socket_1
47_4382,47,146.066,4,1,['socket_1'],['decontact'],socket_1,decontact,decontact__socket_1
47_4492,47,149.733,4,1,['power_supply'],['first_contact'],power_supply,first_contact,first_contact__power_supply
47_4560,47,152.0,4,1,['power_supply'],['decontact'],power_supply,decontact,decontact__power_supply
47_4788,47,159.6,10,1,['power_supply_cables'],['take'],power_supply_cables,take,take__power_supply_cables
47_4837,47,161.233,9,1,['power_supply_cables'],['take'],power_supply_cables,take,take__power_supply_cables
47_5314,47,177.133,8,1,['high_voltage_board'],['take'],high_voltage_board,take,take__high_voltage_board
47_5460,47,182.0,9,1,['high_voltage_board'],['take'],high_voltage_board,take,take__high_voltage_board
47_5706,47,190.2,6,1,['socket_3'],['first_contact'],socket_3,first_contact,first_contact__socket_3
47_5722,47,190.733,6,1,['socket_3'],['decontact'],socket_3,decontact,decontact__socket_3
47_5781,47,192.7,7,1,['pliers'],['take'],pliers,take,take__pliers
47_5863,47,195.433,5,1,['welder_station'],['first_contact'],welder_station,first_contact,first_contact__welder_station
47_6339,47,211.3,5,1,['welder_station'],['decontact'],welder_station,decontact,decontact__welder_station
47_7512,47,250.4,6,1,['welder_probe_tip'],['release'],welder_probe_tip,release,release__welder_probe_tip
47_7635,47,254.5,6,1,['high_voltage_board'],['take'],high_voltage_board,take,take__high_voltage_board
47_7978,47,265.933,6,1,['welder_probe_tip'],['take'],welder_probe_tip,take,take__welder_probe_tip
47_8685,47,289.5,6,1,['welder_probe_tip'],['release'],welder_probe_tip,release,release__welder_probe_tip
47_8822,47,294.066,3,1,['high_voltage_board'],['first_contact'],high_voltage_board,first_contact,first_contact__high_voltage_board
47_9080,47,302.666,6,1,['welder_station'],['decontact'],welder_station,decontact,decontact__welder_station
47_9252,47,308.4,4,1,['socket_3'],['first_contact'],socket_3,first_contact,first_contact__socket_3
47_9263,47,308.766,4,1,['socket_3'],['decontact'],socket_3,decontact,decontact__socket_3
47_9556,47,318.533,5,1,['high_voltage_board'],['release'],high_voltage_board,release,release__high_voltage_board
47_10398,47,346.6,7,1,['high_voltage_board'],['decontact'],high_voltage_board,decontact,decontact__high_voltage_board
47_10510,47,350.333,4,1,['socket_1'],['first_contact'],socket_1,first_contact,first_contact__socket_1
47_10520,47,350.666,4,1,['socket_1'],['decontact'],socket_1,decontact,decontact__socket_1
47_10960,47,365.333,4,1,['power_supply'],['decontact'],power_supply,decontact,decontact__power_supply
47_11232,47,374.4,8,1,['high_voltage_board'],['decontact'],high_voltage_board,decontact,decontact__high_voltage_board
47_11233,47,374.433,8,1,['power_supply_cables'],['release'],power_supply_cables,release,release__power_supply_cables
47_11617,47,387.233,4,1,['socket_2'],['first_contact'],socket_2,first_contact,first_contact__socket_2
47_11633,47,387.766,4,1,['socket_2'],['decontact'],socket_2,decontact,decontact__socket_2
47_11984,47,399.466,3,1,['oscilloscope'],['first_contact'],oscilloscope,first_contact,first_contact__oscilloscope
