frame_key,video_id,timestamp,num_objects_detected,num_interactions,interacting_objects,verbs
46_52623,46,1754.1,4,1,['right_red_button'],['first_contact']
46_52639,46,1754.633,4,1,['right_red_button'],['decontact']
46_52653,46,1755.1,4,1,['left_red_button'],['first_contact']
46_52669,46,1755.633,4,1,['left_red_button'],['decontact']
47_837,47,27.9,4,1,['left_green_button'],['first_contact']
47_879,47,29.3,4,1,['right_green_button'],['decontact']
47_1340,47,44.666,8,1,['high_voltage_board'],['take']
47_1408,47,46.933,7,1,['high_voltage_board'],['decontact']
47_1551,47,51.7,8,1,['electric_screwdriver'],['first_contact']
47_1582,47,52.733,9,1,['electric_screwdriver'],['decontact']
47_1617,47,53.9,5,2,"['screwdriver', 'screwdriver']","['first_contact', 'first_contact']"
47_1794,47,59.8,7,2,"['screwdriver', 'screwdriver']","['first_contact', 'first_contact']"
47_1875,47,62.5,4,1,['screwdriver'],['decontact']
47_2018,47,67.266,6,1,['high_voltage_board'],['take']
47_2151,47,71.7,7,1,['high_voltage_board'],['release']
47_2394,47,79.8,8,2,"['high_voltage_board', 'screwdriver']","['first_contact', 'contact']"
47_2399,47,79.966,7,2,"['high_voltage_board', 'screwdriver']","['first_contact', 'contact']"
47_2513,47,83.766,7,3,"['screwdriver', 'screwdriver', 'high_voltage_board']","['first_contact', 'first_contact', 'contact']"
47_2638,47,87.933,8,2,"['high_voltage_board', 'screwdriver']","['first_contact', 'contact']"
47_2647,47,88.233,8,3,"['high_voltage_board', 'high_voltage_board', 'screwdriver']","['first_contact', 'first_contact', 'contact']"
47_2720,47,90.666,7,2,"['screwdriver', 'screwdriver']","['first_contact', 'first_contact']"
47_2880,47,96.0,7,2,"['high_voltage_board', 'screwdriver']","['first_contact', 'contact']"
47_2902,47,96.733,7,1,['high_voltage_board'],['decontact']
47_3112,47,103.733,4,1,['power_supply'],['first_contact']
47_3134,47,104.466,4,1,['power_supply'],['decontact']
47_3151,47,105.033,4,1,['socket_1'],['first_contact']
47_3164,47,105.466,4,1,['socket_1'],['decontact']
47_3252,47,108.4,4,1,['power_supply'],['first_contact']
47_3550,47,118.333,4,1,['power_supply'],['decontact']
47_3684,47,122.8,8,1,['power_supply_cables'],['take']
47_3799,47,126.633,7,2,"['power_supply_cables', 'high_voltage_board']","['release', 'contact']"
47_3820,47,127.333,8,2,"['power_supply_cables', 'power_supply_cables']","['first_contact', 'contact']"
47_3832,47,127.733,8,2,"['power_supply_cables', 'power_supply_cables']","['decontact', 'contact']"
47_3847,47,128.233,8,2,"['high_voltage_board', 'power_supply_cables']","['first_contact', 'contact']"
47_3997,47,133.233,8,2,"['high_voltage_board', 'power_supply_cables']","['decontact', 'contact']"
47_4019,47,133.966,9,1,['power_supply_cables'],['release']
47_4363,47,145.433,4,1,['socket_1'],['first_contact']
47_4382,47,146.066,4,1,['socket_1'],['decontact']
47_4492,47,149.733,4,1,['power_supply'],['first_contact']
47_4560,47,152.0,4,1,['power_supply'],['decontact']
47_4788,47,159.6,10,1,['power_supply_cables'],['take']
47_4837,47,161.233,9,1,['power_supply_cables'],['take']
47_4970,47,165.666,9,3,"['high_voltage_board', 'screwdriver', 'screwdriver']","['first_contact', 'contact', 'contact']"
47_5005,47,166.833,7,3,"['high_voltage_board', 'screwdriver', 'screwdriver']","['decontact', 'contact', 'contact']"
47_5087,47,169.566,7,3,"['high_voltage_board', 'screwdriver', 'screwdriver']","['first_contact', 'contact', 'contact']"
47_5135,47,171.166,6,2,"['high_voltage_board', 'screwdriver']","['decontact', 'contact']"
47_5141,47,171.366,7,2,"['screwdriver', 'screwdriver']","['first_contact', 'first_contact']"
47_5192,47,173.066,6,3,"['high_voltage_board', 'screwdriver', 'screwdriver']","['decontact', 'contact', 'contact']"
47_5285,47,176.166,7,2,"['high_voltage_board', 'screwdriver']","['first_contact', 'contact']"
47_5314,47,177.133,8,1,['high_voltage_board'],['take']
47_5460,47,182.0,9,1,['high_voltage_board'],['take']
47_5706,47,190.2,6,1,['socket_3'],['first_contact']
47_5722,47,190.733,6,1,['socket_3'],['decontact']
47_5781,47,192.7,7,1,['pliers'],['take']
47_5863,47,195.433,5,1,['welder_station'],['first_contact']
47_6339,47,211.3,5,1,['welder_station'],['decontact']
47_7512,47,250.4,6,1,['welder_probe_tip'],['release']
47_7584,47,252.8,3,2,"['high_voltage_board', 'high_voltage_board']","['first_contact', 'first_contact']"
47_7635,47,254.5,6,1,['high_voltage_board'],['take']
47_7978,47,265.933,6,1,['welder_probe_tip'],['take']
47_8685,47,289.5,6,1,['welder_probe_tip'],['release']
47_8803,47,293.433,6,2,"['high_voltage_board', 'high_voltage_board']","['first_contact', 'first_contact']"
47_8822,47,294.066,3,1,['high_voltage_board'],['first_contact']
47_8839,47,294.633,8,2,"['high_voltage_board', 'high_voltage_board']","['first_contact', 'first_contact']"
47_9080,47,302.666,6,1,['welder_station'],['decontact']
47_9252,47,308.4,4,1,['socket_3'],['first_contact']
47_9263,47,308.766,4,1,['socket_3'],['decontact']
47_9556,47,318.533,5,1,['high_voltage_board'],['release']
47_9742,47,324.733,9,3,"['high_voltage_board', 'high_voltage_board', 'screwdriver']","['first_contact', 'first_contact', 'contact']"
47_9748,47,324.933,9,3,"['high_voltage_board', 'high_voltage_board', 'screwdriver']","['first_contact', 'first_contact', 'contact']"
47_9822,47,327.4,8,2,"['screwdriver', 'screwdriver']","['first_contact', 'first_contact']"
47_9834,47,327.8,7,2,"['screwdriver', 'screwdriver']","['first_contact', 'first_contact']"
47_10039,47,334.633,7,3,"['high_voltage_board', 'high_voltage_board', 'screwdriver']","['first_contact', 'first_contact', 'contact']"
47_10118,47,337.266,6,2,"['screwdriver', 'screwdriver']","['first_contact', 'first_contact']"
47_10398,47,346.6,7,1,['high_voltage_board'],['decontact']
47_10510,47,350.333,4,1,['socket_1'],['first_contact']
47_10520,47,350.666,4,1,['socket_1'],['decontact']
47_10960,47,365.333,4,1,['power_supply'],['decontact']
47_11161,47,372.033,9,2,"['power_supply_cables', 'power_supply_cables']","['take', 'contact']"
47_11232,47,374.4,8,1,['high_voltage_board'],['decontact']
47_11233,47,374.433,8,1,['power_supply_cables'],['release']
47_11617,47,387.233,4,1,['socket_2'],['first_contact']
47_11633,47,387.766,4,1,['socket_2'],['decontact']
47_11984,47,399.466,3,1,['oscilloscope'],['first_contact']
47_12022,47,400.733,3,1,['oscilloscope'],['decontact']
47_12206,47,406.866,7,2,"['power_supply_cables', 'power_supply_cables']","['first_contact', 'contact']"
47_12279,47,409.3,8,1,['power_supply_cables'],['decontact']
47_12400,47,413.333,7,1,['power_supply_cables'],['first_contact']
47_12604,47,420.133,3,1,['oscilloscope'],['first_contact']
47_12637,47,421.233,2,1,['oscilloscope'],['decontact']
47_12862,47,428.733,4,1,['oscilloscope'],['first_contact']
47_12963,47,432.1,4,1,['oscilloscope'],['decontact']
47_13392,47,446.4,7,1,['oscilloscope_probe_tip'],['take']
47_13651,47,455.033,4,1,['oscilloscope_probe_tip'],['release']
47_13682,47,456.066,3,1,['oscilloscope'],['first_contact']
47_13707,47,456.9,3,1,['oscilloscope'],['decontact']
47_13945,47,464.833,4,1,['oscilloscope'],['first_contact']
47_14016,47,467.2,4,1,['oscilloscope'],['decontact']
47_14556,47,485.2,7,1,['oscilloscope_probe_tip'],['release']
47_14599,47,486.633,3,1,['oscilloscope'],['first_contact']
47_14623,47,487.433,3,1,['oscilloscope'],['decontact']
47_14739,47,491.3,3,1,['oscilloscope'],['first_contact']
47_14815,47,493.833,3,1,['oscilloscope'],['decontact']
47_15781,47,526.033,3,1,['oscilloscope'],['first_contact']
47_15812,47,527.066,3,1,['oscilloscope'],['decontact']
47_16126,47,537.533,4,1,['oscilloscope'],['first_contact']
47_16268,47,542.266,4,1,['oscilloscope'],['decontact']
47_16750,47,558.333,6,1,['oscilloscope_probe_tip'],['take']
47_16951,47,565.033,7,1,['oscilloscope_probe_tip'],['release']
47_16992,47,566.4,3,1,['oscilloscope'],['first_contact']
47_17015,47,567.166,3,1,['oscilloscope'],['decontact']
47_17145,47,571.5,4,1,['oscilloscope'],['first_contact']
47_17230,47,574.333,4,1,['oscilloscope'],['decontact']
47_17538,47,584.6,4,1,['socket_1'],['first_contact']
47_17554,47,585.133,4,1,['socket_1'],['decontact']
47_17661,47,588.7,4,1,['power_supply'],['first_contact']
47_17742,47,591.4,4,1,['power_supply'],['decontact']
47_18005,47,600.166,7,1,['oscilloscope_probe_tip'],['release']
47_18269,47,608.966,4,1,['oscilloscope'],['first_contact']
47_18387,47,612.9,4,1,['oscilloscope'],['decontact']
47_18429,47,614.3,4,1,['socket_2'],['first_contact']
47_18442,47,614.733,4,1,['socket_2'],['decontact']
47_18603,47,620.1,9,2,"['screwdriver', 'screwdriver']","['first_contact', 'first_contact']"
47_18610,47,620.333,8,3,"['high_voltage_board', 'screwdriver', 'screwdriver']","['first_contact', 'contact', 'contact']"
47_18829,47,627.633,6,1,['high_voltage_board'],['take']
47_19233,47,641.1,4,1,['socket_3'],['first_contact']
47_19274,47,642.466,4,1,['socket_3'],['decontact']
47_19338,47,644.6,5,1,['welder_station'],['first_contact']
47_19601,47,653.366,6,1,['welder_station'],['decontact']
47_19792,47,659.733,4,1,['high_voltage_board'],['first_contact']
47_19853,47,661.766,5,1,['high_voltage_board'],['decontact']
47_20686,47,689.533,6,1,['welder_probe_tip'],['release']
47_20736,47,691.2,9,2,"['high_voltage_board', 'high_voltage_board']","['first_contact', 'first_contact']"
47_20778,47,692.6,8,2,"['high_voltage_board', 'high_voltage_board']","['take', 'take']"
47_20783,47,692.766,8,1,['high_voltage_board'],['decontact']
47_21702,47,723.4,5,1,['welder_probe_tip'],['release']
47_21808,47,726.933,5,1,['high_voltage_board'],['first_contact']
47_21891,47,729.7,7,1,['high_voltage_board'],['release']
47_21900,47,730.0,6,1,['high_voltage_board'],['release']
47_22037,47,734.566,6,1,['welder_station'],['first_contact']
47_22159,47,738.633,6,1,['welder_station'],['decontact']
47_22271,47,742.366,5,1,['socket_3'],['decontact']
47_22503,47,750.1,8,2,"['high_voltage_board', 'screwdriver']","['take', 'contact']"
47_22612,47,753.733,7,2,"['high_voltage_board', 'screwdriver']","['release', 'contact']"
47_22746,47,758.2,7,2,"['high_voltage_board', 'screwdriver']","['first_contact', 'contact']"
47_22792,47,759.733,7,2,"['high_voltage_board', 'screwdriver']","['decontact', 'contact']"
47_22848,47,761.6,9,1,['screwdriver'],['first_contact']
47_22896,47,763.2,6,3,"['high_voltage_board', 'screwdriver', 'screwdriver']","['first_contact', 'contact', 'contact']"
47_22965,47,765.5,7,2,"['screwdriver', 'screwdriver']","['first_contact', 'first_contact']"
47_23061,47,768.7,7,2,"['high_voltage_board', 'screwdriver']","['first_contact', 'contact']"
47_23077,47,769.233,7,2,"['high_voltage_board', 'screwdriver']","['decontact', 'contact']"
47_23158,47,771.933,7,2,"['screwdriver', 'screwdriver']","['first_contact', 'first_contact']"
47_23467,47,782.233,7,3,"['high_voltage_board', 'screwdriver', 'screwdriver']","['first_contact', 'contact', 'contact']"
47_23518,47,783.933,8,2,"['screwdriver', 'screwdriver']","['decontact', 'contact']"
47_23708,47,790.266,3,1,['socket_1'],['first_contact']
47_23719,47,790.633,3,2,"['socket_1', 'power_supply']","['decontact', 'contact']"
47_23865,47,795.5,5,1,['power_supply'],['first_contact']
47_24112,47,803.733,5,1,['power_supply'],['decontact']
47_24354,47,811.8,7,1,['high_voltage_board'],['decontact']
47_24359,47,811.966,8,1,['power_supply_cables'],['release']
47_24403,47,813.433,7,2,"['high_voltage_board', 'power_supply_cables']","['first_contact', 'contact']"
47_24451,47,815.033,7,2,"['high_voltage_board', 'power_supply_cables']","['decontact', 'contact']"
47_24831,47,827.7,4,1,['socket_2'],['first_contact']
47_24844,47,828.133,4,1,['socket_2'],['decontact']
47_25152,47,838.4,3,1,['oscilloscope'],['first_contact']
47_25233,47,841.1,5,1,['oscilloscope'],['decontact']
47_25391,47,846.366,8,2,"['power_supply_cables', 'oscilloscope_probe_tip']","['first_contact', 'contact']"
47_25464,47,848.8,8,1,['oscilloscope_ground_clip'],['release']
47_25565,47,852.166,7,2,"['power_supply_cables', 'oscilloscope_probe_tip']","['first_contact', 'contact']"
47_25613,47,853.766,6,2,"['oscilloscope_probe_tip', 'power_supply_cables']","['release', 'contact']"
47_25621,47,854.033,6,1,['power_supply_cables'],['release']
47_25804,47,860.133,4,1,['oscilloscope'],['first_contact']
47_25824,47,860.8,4,1,['oscilloscope'],['decontact']
47_25974,47,865.8,3,1,['oscilloscope'],['first_contact']
47_26131,47,871.033,4,1,['oscilloscope'],['decontact']
47_26233,47,874.433,4,1,['oscilloscope'],['decontact']
47_26621,47,887.366,4,1,['oscilloscope_probe_tip'],['release']
47_26642,47,888.066,4,1,['oscilloscope'],['first_contact']
47_26666,47,888.866,4,1,['oscilloscope'],['decontact']
47_26801,47,893.366,4,1,['oscilloscope'],['first_contact']
47_26906,47,896.866,4,1,['oscilloscope'],['decontact']
47_27223,47,907.433,4,1,['oscilloscope_probe_tip'],['take']
47_27355,47,911.833,4,1,['oscilloscope'],['first_contact']
47_27378,47,912.6,4,1,['oscilloscope'],['decontact']
47_27524,47,917.466,4,1,['oscilloscope'],['first_contact']
47_27609,47,920.3,4,1,['oscilloscope'],['decontact']
47_27989,47,932.966,6,1,['oscilloscope_probe_tip'],['take']
47_28228,47,940.933,4,1,['oscilloscope_probe_tip'],['release']
47_28261,47,942.033,3,1,['oscilloscope'],['first_contact']
47_28285,47,942.833,3,1,['oscilloscope'],['decontact']
47_28392,47,946.4,4,1,['oscilloscope'],['first_contact']
47_28450,47,948.333,4,1,['oscilloscope'],['decontact']
47_29061,47,968.7,7,1,['oscilloscope_probe_tip'],['decontact']
47_29133,47,971.1,8,1,['oscilloscope_probe_tip'],['release']
47_29166,47,972.2,3,1,['oscilloscope'],['first_contact']
47_29188,47,972.933,4,1,['oscilloscope'],['decontact']
47_29314,47,977.133,3,1,['oscilloscope'],['first_contact']
47_29425,47,980.833,4,1,['oscilloscope'],['decontact']
47_29797,47,993.233,7,1,['oscilloscope_probe_tip'],['first_contact']
47_29867,47,995.566,6,1,['oscilloscope_probe_tip'],['release']
47_29911,47,997.033,3,1,['oscilloscope'],['first_contact']
47_29931,47,997.7,4,1,['oscilloscope'],['decontact']
47_30057,47,1001.9,4,1,['oscilloscope'],['first_contact']
47_30146,47,1004.866,4,1,['oscilloscope'],['decontact']
47_30555,47,1018.5,3,1,['socket_1'],['first_contact']
47_30574,47,1019.133,3,1,['socket_1'],['decontact']
47_30772,47,1025.733,4,1,['power_supply'],['decontact']
47_31007,47,1033.566,7,1,['oscilloscope_probe_tip'],['take']
47_31113,47,1037.099,7,1,['oscilloscope_probe_tip'],['release']
47_31126,47,1037.533,9,1,['power_supply_cables'],['take']
47_31155,47,1038.5,8,1,['power_supply_cables'],['take']
47_31208,47,1040.266,7,1,['high_voltage_board'],['first_contact']
47_31459,47,1048.633,3,1,['oscilloscope'],['decontact']
47_31579,47,1052.633,4,1,['socket_2'],['first_contact']
47_31594,47,1053.133,4,1,['socket_2'],['decontact']
47_31748,47,1058.266,7,2,"['screwdriver', 'screwdriver']","['first_contact', 'first_contact']"
47_31887,47,1062.9,8,3,"['high_voltage_board', 'screwdriver', 'screwdriver']","['decontact', 'contact', 'contact']"
47_32021,47,1067.366,7,2,"['high_voltage_board', 'screwdriver']","['take', 'contact']"
47_32144,47,1071.466,5,2,"['high_voltage_board', 'high_voltage_board']","['first_contact', 'first_contact']"
47_33159,47,1105.3,8,1,['register'],['first_contact']
47_34118,47,1137.266,4,1,['right_red_button'],['first_contact']
47_34132,47,1137.733,4,1,['right_red_button'],['decontact']
47_34143,47,1138.1,4,1,['left_red_button'],['first_contact']
47_34152,47,1138.4,4,1,['left_red_button'],['decontact']
49_1274,49,42.466,4,1,['left_green_button'],['first_contact']
49_1292,49,43.066,4,1,['left_green_button'],['decontact']
49_1320,49,44.0,4,1,['right_green_button'],['first_contact']
49_1339,49,44.633,4,1,['right_green_button'],['decontact']
49_1883,49,62.766,9,1,['high_voltage_board'],['take']
49_2191,49,73.033,5,1,['high_voltage_board'],['release']
49_2391,49,79.7,10,2,"['battery_connector', 'battery_connector']","['take', 'contact']"
49_2441,49,81.366,10,2,"['battery_connector', 'electric_screwdriver_battery']","['release', 'contact']"
49_2448,49,81.6,9,1,['electric_screwdriver_battery'],['take']
49_2508,49,83.6,7,1,['electric_screwdriver'],['take']
49_2708,49,90.266,8,1,['high_voltage_board'],['take']
49_2730,49,91.0,5,2,"['high_voltage_board', 'electric_screwdriver']","['release', 'contact']"
49_3122,49,104.066,7,1,['high_voltage_board'],['take']
49_3274,49,109.133,6,2,"['high_voltage_board', 'high_voltage_board']","['first_contact', 'first_contact']"
49_3751,49,125.033,5,1,['high_voltage_board'],['decontact']
49_3799,49,126.633,5,1,['high_voltage_board'],['first_contact']
49_3823,49,127.433,5,2,"['high_voltage_board', 'high_voltage_board']","['first_contact', 'first_contact']"
49_3857,49,128.566,5,2,"['high_voltage_board', 'high_voltage_board']","['first_contact', 'first_contact']"
49_4205,49,140.166,6,1,['high_voltage_board'],['decontact']
49_4323,49,144.1,7,1,['electric_screwdriver'],['release']
49_4537,49,151.233,4,1,['socket_1'],['first_contact']
49_4544,49,151.466,4,1,['socket_1'],['decontact']
49_4604,49,153.466,5,1,['power_supply'],['take']
49_4676,49,155.866,5,1,['power_supply'],['release']
49_4722,49,157.4,7,1,['register'],['first_contact']
49_4733,49,157.766,7,1,['register'],['decontact']
49_4755,49,158.5,7,1,['power_supply'],['first_contact']
49_5077,49,169.233,6,1,['power_supply'],['decontact']
49_5144,49,171.466,5,1,['power_supply_cables'],['take']
49_5260,49,175.333,8,2,"['high_voltage_board', 'power_supply_cables']","['first_contact', 'contact']"
49_5342,49,178.066,8,1,['power_supply_cables'],['release']
49_5365,49,178.833,9,3,"['power_supply_cables', 'power_supply_cables', 'high_voltage_board']","['take', 'contact', 'contact']"
49_5460,49,182.0,9,2,"['high_voltage_board', 'power_supply_cables']","['decontact', 'contact']"
49_5491,49,183.033,7,1,['power_supply_cables'],['release']
49_5905,49,196.833,4,1,['socket_1'],['first_contact']
49_5928,49,197.6,4,1,['socket_1'],['decontact']
49_6047,49,201.566,6,1,['power_supply'],['first_contact']
49_6145,49,204.833,7,1,['power_supply'],['decontact']
49_6248,49,208.266,10,1,['power_supply_cables'],['take']
49_6295,49,209.833,10,1,['power_supply_cables'],['release']
49_6314,49,210.466,10,1,['power_supply_cables'],['take']
49_6383,49,212.766,8,1,['power_supply_cables'],['release']
49_6436,49,214.533,11,1,['electric_screwdriver'],['take']
49_6535,49,217.833,5,1,['high_voltage_board'],['first_contact']
